Time,Price $,Volume,Value $,Market,Condition
6/10/2021 11:40,100.18,8,801.44,ASX,
6/10/2021 11:40,100.18,9,901.62,ASX,
6/10/2021 11:40,100.18,60,6010.8,ASX,
6/10/2021 11:40,100.18,883,88458.94,ASX,
6/10/2021 11:40,100.175,20,2003.5,CXA,CX
6/10/2021 11:40,100.18,1,100.18,ASX,
6/10/2021 11:40,100.18,1,100.18,ASX,
6/10/2021 11:40,100.18,1,100.18,CXA,
6/10/2021 11:40,100.18,1,100.18,CXA,
6/10/2021 11:40,100.18,6,601.08,CXA,
6/10/2021 11:40,100.18,1,100.18,CXA,
6/10/2021 11:40,100.18,1,100.18,CXA,
6/10/2021 11:40,100.18,9,901.62,ASX,
6/10/2021 11:40,100.18,9,901.62,ASX,
6/10/2021 11:40,100.19,35,3506.65,CXA,NX XT
6/10/2021 11:40,100.19,36,3606.84,CXA,NX XT
6/10/2021 11:40,100.19,27,2705.13,ASX,
6/10/2021 11:40,100.19,24,2404.56,ASX,
6/10/2021 11:40,100.19,78,7814.82,ASX,
6/10/2021 11:40,100.19,35,3506.65,ASX,
6/10/2021 11:40,100.19,119,11922.61,ASX,
6/10/2021 11:40,100.19,19,1903.61,ASX,
6/10/2021 11:40,100.205,36,3607.38,CXA,NX XT
6/10/2021 11:40,100.22,1,100.22,CXA,
6/10/2021 11:40,100.2,18,1803.6,ASX,
6/10/2021 11:40,100.2,95,9519,ASX,
6/10/2021 11:40,100.21,17,1703.57,ASX,
6/10/2021 11:40,100.21,30,3006.3,ASX,
6/10/2021 11:40,100.21,45,4509.45,ASX,
6/10/2021 11:40,100.21,117,11724.57,ASX,
6/10/2021 11:40,100.2,34,3406.8,ASX,
6/10/2021 11:40,100.2,35,3507,ASX,
6/10/2021 11:40,100.2,70,7014,ASX,
6/10/2021 11:40,100.2,77,7715.4,ASX,
6/10/2021 11:40,100.195,139,13927.105,ASX,CXXT
6/10/2021 11:40,100.19,147,14727.93,ASX,CXXT
6/10/2021 11:40,100.2,1,100.2,CXA,
6/10/2021 11:40,100.2,7,701.4,CXA,
6/10/2021 11:40,100.2,18,1803.6,ASX,
6/10/2021 11:40,100.21,113,11323.73,ASX,
6/10/2021 11:40,100.21,34,3407.14,ASX,
6/10/2021 11:40,100.21,75,7515.75,ASX,
6/10/2021 11:40,100.21,16,1603.36,ASX,
6/10/2021 11:40,100.21,13,1302.73,ASX,
6/10/2021 11:40,100.21,676,67741.96,ASX,
6/10/2021 11:40,100.21,6,601.26,CXA,
6/10/2021 11:40,100.21,22,2204.62,CXA,
6/10/2021 11:40,100.22,8,801.76,ASX,XT
6/10/2021 11:40,100.22,8,801.76,ASX,
6/10/2021 11:40,100.22,113,11324.86,ASX,
6/10/2021 11:40,100.22,56,5612.32,ASX,
6/10/2021 11:40,100.22,162,16235.64,ASX,
6/10/2021 11:40,100.22,7,701.54,ASX,
6/10/2021 11:40,100.22,129,12928.38,ASX,
6/10/2021 11:40,100.22,72,7215.84,ASX,XT
6/10/2021 11:40,100.22,72,7215.84,ASX,XT
6/10/2021 11:40,100.22,80,8017.6,ASX,
6/10/2021 11:40,100.23,27,2706.21,ASX,
6/10/2021 11:40,100.23,15,1503.45,ASX,
6/10/2021 11:40,100.23,53,5312.19,ASX,
6/10/2021 11:40,100.23,19,1904.37,ASX,
6/10/2021 11:40,100.23,48,4811.04,ASX,
6/10/2021 11:40,100.23,218,21850.14,ASX,
6/10/2021 11:40,100.23,70,7016.1,ASX,
6/10/2021 11:40,100.23,19,1904.37,ASX,
6/10/2021 11:40,100.23,37,3708.51,ASX,
6/10/2021 11:40,100.23,7,701.61,ASX,
6/10/2021 11:40,100.23,67,6715.41,ASX,
6/10/2021 11:40,100.22,1,100.22,CXA,
6/10/2021 11:40,100.22,1,100.22,CXA,
6/10/2021 11:40,100.22,7,701.54,CXA,
6/10/2021 11:40,100.22,3,300.66,CXA,
6/10/2021 11:40,100.23,71,7116.33,ASX,
6/10/2021 11:40,100.235,52,5212.22,CXA,NX XT
6/10/2021 11:40,100.23,29,2906.67,ASX,
6/10/2021 11:40,100.25,30,3007.5,ASX,
6/10/2021 11:40,100.25,19,1904.75,ASX,
6/10/2021 11:40,100.25,11,1102.75,ASX,
6/10/2021 11:40,100.25,6,601.5,ASX,
6/10/2021 11:40,100.25,47,4711.75,ASX,
6/10/2021 11:40,100.25,20,2005,CXA,
6/10/2021 11:39,100.25,43,4310.75,ASX,
6/10/2021 11:39,100.24,12,1202.88,ASX,
6/10/2021 11:39,100.24,60,6014.4,ASX,
6/10/2021 11:39,100.24,22,2205.28,ASX,
6/10/2021 11:39,100.24,58,5813.92,ASX,
6/10/2021 11:39,100.24,101,10124.24,CXA,
6/10/2021 11:39,100.225,69,6915.525,ASX,CXXT
6/10/2021 11:39,100.225,20,2004.5,CXA,NX XT
6/10/2021 11:39,100.225,40,4009,CXA,NX XT
6/10/2021 11:39,100.26,137,13735.62,ASX,
6/10/2021 11:39,100.26,52,5213.52,ASX,
6/10/2021 11:39,100.25,60,6015,ASX,
6/10/2021 11:39,100.25,125,12531.25,ASX,
6/10/2021 11:39,100.24,60,6014.4,ASX,
6/10/2021 11:39,100.26,10,1002.6,CXA,
6/10/2021 11:39,100.25,19,1904.75,CXA,
6/10/2021 11:39,100.2,12,1202.4,ASX,
6/10/2021 11:39,100.23,15,1503.45,ASX,
6/10/2021 11:39,100.23,11,1102.53,ASX,
6/10/2021 11:39,100.23,114,11426.22,ASX,
6/10/2021 11:39,100.21,57,5711.97,ASX,
6/10/2021 11:39,100.205,3,300.615,ASX,CXXT
6/10/2021 11:39,100.2,1,100.2,ASX,
6/10/2021 11:39,100.2,61,6112.2,ASX,
6/10/2021 11:39,100.2,2,200.4,ASX,
6/10/2021 11:39,100.2,1,100.2,ASX,
6/10/2021 11:39,100.195,102,10219.89,ASX,CXXT
6/10/2021 11:39,100.2,49,4909.8,ASX,
6/10/2021 11:39,100.2,51,5110.2,ASX,
6/10/2021 11:39,100.2,5,501,CXA,
6/10/2021 11:39,100.2,5,501,CXA,
6/10/2021 11:39,100.2,56,5611.2,CXA,
6/10/2021 11:39,100.2,100,10020,ASX,
6/10/2021 11:39,100.2,4,400.8,CXA,
6/10/2021 11:39,100.19,56,5610.64,CXA,CX
6/10/2021 11:39,100.18,3,300.54,ASX,
6/10/2021 11:39,100.19,39,3907.41,ASX,
6/10/2021 11:39,100.19,17,1703.23,ASX,
6/10/2021 11:39,100.18,18,1803.24,ASX,
6/10/2021 11:39,100.18,423,42376.14,ASX,
6/10/2021 11:39,100.18,41,4107.38,ASX,
6/10/2021 11:39,100.17,3,300.51,ASX,
6/10/2021 11:39,100.16,13,1302.08,CXA,CX
6/10/2021 11:39,100.17,32,3205.44,ASX,
6/10/2021 11:39,100.15,3,300.45,ASX,CXXT
6/10/2021 11:39,100.17,111,11118.87,CXA,
6/10/2021 11:39,100.16,9,901.44,ASX,
6/10/2021 11:39,100.16,14,1402.24,ASX,
6/10/2021 11:39,100.16,23,2303.68,ASX,
6/10/2021 11:39,100.16,101,10116.16,ASX,
6/10/2021 11:39,100.16,28,2804.48,ASX,
6/10/2021 11:39,100.16,7,701.12,CXA,
6/10/2021 11:39,100.16,4,400.64,CXA,
6/10/2021 11:39,100.15,3,300.45,CXA,CX
6/10/2021 11:39,100.16,11,1101.76,ASX,
6/10/2021 11:39,100.16,61,6109.76,ASX,XT
6/10/2021 11:39,100.145,157,15722.765,ASX,CXXT
6/10/2021 11:39,100.16,19,1903.04,ASX,
6/10/2021 11:39,100.16,1,100.16,ASX,
6/10/2021 11:39,100.16,6,600.96,CXA,
6/10/2021 11:39,100.16,9,901.44,CXA,
6/10/2021 11:39,100.15,14,1402.1,CXA,CX
6/10/2021 11:39,100.16,24,2403.84,ASX,
6/10/2021 11:39,100.16,15,1502.4,ASX,
6/10/2021 11:39,100.15,33,3304.95,ASX,CXXT
6/10/2021 11:39,100.16,1,100.16,ASX,
6/10/2021 11:39,100.16,1,100.16,ASX,
6/10/2021 11:39,100.16,16,1602.56,ASX,
6/10/2021 11:39,100.16,17,1702.72,ASX,
6/10/2021 11:39,100.15,22,2203.3,ASX,CXXT
6/10/2021 11:39,100.15,131,13119.65,ASX,CXXT
6/10/2021 11:39,100.15,30,3004.5,ASX,
6/10/2021 11:39,100.15,39,3905.85,ASX,XT
6/10/2021 11:39,100.15,114,11417.1,ASX,
6/10/2021 11:39,100.15,44,4406.6,ASX,
6/10/2021 11:39,100.135,69,6909.315,ASX,CXXT
6/10/2021 11:39,100.15,10,1001.5,CXA,
6/10/2021 11:39,100.15,16,1602.4,CXA,
6/10/2021 11:39,100.15,81,8112.15,ASX,
6/10/2021 11:39,100.14,14,1401.96,ASX,
6/10/2021 11:39,100.14,13,1301.82,ASX,
6/10/2021 11:39,100.14,43,4306.02,ASX,
6/10/2021 11:39,100.13,41,4105.33,ASX,
6/10/2021 11:39,100.13,32,3204.16,ASX,
6/10/2021 11:39,100.13,131,13117.03,ASX,
6/10/2021 11:39,100.12,21,2102.52,ASX,
6/10/2021 11:39,100.12,35,3504.2,ASX,
6/10/2021 11:39,100.12,57,5706.84,ASX,
6/10/2021 11:39,100.12,27,2703.24,ASX,
6/10/2021 11:39,100.12,65,6507.8,ASX,
6/10/2021 11:39,100.12,49,4905.88,ASX,
6/10/2021 11:39,100.12,12,1201.44,ASX,
6/10/2021 11:39,100.12,39,3904.68,ASX,
6/10/2021 11:39,100.12,44,4405.28,ASX,
6/10/2021 11:39,100.12,21,2102.52,ASX,
6/10/2021 11:39,100.115,289,28933.235,ASX,CXXT
6/10/2021 11:39,100.12,1,100.12,CXA,
6/10/2021 11:39,100.12,1,100.12,CXA,
6/10/2021 11:39,100.12,3,300.36,CXA,
6/10/2021 11:39,100.12,27,2703.24,CXA,
6/10/2021 11:39,100.115,2,200.23,CXA,CX
6/10/2021 11:39,100.115,67,6707.705,CXA,CX
6/10/2021 11:39,100.11,11,1101.21,ASX,
6/10/2021 11:39,100.11,5,500.55,ASX,
6/10/2021 11:39,100.11,43,4304.73,ASX,
6/10/2021 11:39,100.11,1,100.11,ASX,
6/10/2021 11:39,100.11,59,5906.49,ASX,
6/10/2021 11:39,100.11,53,5305.83,ASX,
6/10/2021 11:39,100.115,6,600.69,CXA,NX XT
6/10/2021 11:39,100.12,8,800.96,ASX,
6/10/2021 11:39,100.115,21,2102.415,ASX,CXXT
6/10/2021 11:39,100.12,49,4905.88,ASX,
6/10/2021 11:39,100.12,18,1802.16,ASX,
6/10/2021 11:39,100.11,4,400.44,ASX,
6/10/2021 11:39,100.1,48,4804.8,ASX,CXXT
6/10/2021 11:39,100.11,40,4004.4,ASX,
6/10/2021 11:39,100.11,8,800.88,ASX,
6/10/2021 11:39,100.11,82,8209.02,ASX,
6/10/2021 11:39,100.11,28,2803.08,ASX,
6/10/2021 11:39,100.11,59,5906.49,ASX,
6/10/2021 11:39,100.11,36,3603.96,ASX,
6/10/2021 11:39,100.11,3,300.33,CXA,
6/10/2021 11:39,100.11,28,2803.08,CXA,
6/10/2021 11:39,100.105,3,300.315,CXA,CX
6/10/2021 11:39,100.105,31,3103.255,CXA,CX
6/10/2021 11:39,100.1,35,3503.5,CXA,CX
6/10/2021 11:39,100.1,57,5705.7,CXA,NX XT
6/10/2021 11:39,100.1,26,2602.6,ASX,
6/10/2021 11:39,100.1,40,4004,ASX,
6/10/2021 11:39,100.1,9,900.9,CXA,
6/10/2021 11:39,100.09,129,12911.61,ASX,
6/10/2021 11:39,100.09,4,400.36,ASX,
6/10/2021 11:39,100.09,17,1701.53,ASX,
6/10/2021 11:39,100.095,72,7206.84,CXA,NX XT
6/10/2021 11:39,100.1,1,100.1,CXA,
6/10/2021 11:39,100.1,45,4504.5,CXA,
6/10/2021 11:39,100.1,2,200.2,CXA,
6/10/2021 11:39,100.1,14,1401.4,ASX,
6/10/2021 11:39,100.1,28,2802.8,ASX,
6/10/2021 11:39,100.1,29,2902.9,ASX,
6/10/2021 11:38,100.11,33,3303.63,ASX,
6/10/2021 11:38,100.11,136,13614.96,ASX,
6/10/2021 11:38,100.12,62,6207.44,ASX,
6/10/2021 11:38,100.12,10,1001.2,CXA,
6/10/2021 11:38,100.11,44,4404.84,ASX,
6/10/2021 11:38,100.1,22,2202.2,ASX,
6/10/2021 11:38,100.1,19,1901.9,ASX,
6/10/2021 11:38,100.1,71,7107.1,ASX,
6/10/2021 11:38,100.1,22,2202.2,ASX,
6/10/2021 11:38,100.11,129,12914.19,ASX,
6/10/2021 11:38,100.11,24,2402.64,ASX,
6/10/2021 11:38,100.12,1,100.12,ASX,
6/10/2021 11:38,100.12,1,100.12,ASX,
6/10/2021 11:38,100.12,1,100.12,ASX,
6/10/2021 11:38,100.12,72,7208.64,CXA,NX XT
6/10/2021 11:38,100.13,11,1101.43,ASX,
6/10/2021 11:38,100.13,27,2703.51,ASX,
6/10/2021 11:38,100.13,43,4305.59,ASX,
6/10/2021 11:38,100.13,158,15820.54,ASX,
6/10/2021 11:38,100.13,46,4605.98,ASX,
6/10/2021 11:38,100.13,84,8410.92,ASX,
6/10/2021 11:38,100.14,6,600.84,CXA,
6/10/2021 11:38,100.14,5,500.7,CXA,
6/10/2021 11:38,100.14,3,300.42,CXA,
6/10/2021 11:38,100.14,6,600.84,CXA,
6/10/2021 11:38,100.14,2,200.28,ASX,
6/10/2021 11:38,100.14,18,1802.52,ASX,
6/10/2021 11:38,100.14,7,700.98,ASX,
6/10/2021 11:38,100.14,7,700.98,ASX,
6/10/2021 11:38,100.14,29,2904.06,ASX,
6/10/2021 11:38,100.14,56,5607.84,ASX,
6/10/2021 11:38,100.14,63,6308.82,ASX,
6/10/2021 11:38,100.14,63,6308.82,ASX,
6/10/2021 11:38,100.14,9,901.26,ASX,
6/10/2021 11:38,100.14,118,11816.52,ASX,
6/10/2021 11:38,100.15,13,1301.95,ASX,
6/10/2021 11:38,100.15,9,901.35,ASX,
6/10/2021 11:38,100.15,5,500.75,ASX,
6/10/2021 11:38,100.145,33,3304.785,ASX,CXXT
6/10/2021 11:38,100.145,29,2904.205,CXA,NX XT
6/10/2021 11:38,100.15,12,1201.8,ASX,
6/10/2021 11:38,100.15,42,4206.3,ASX,
6/10/2021 11:38,100.15,6,600.9,ASX,
6/10/2021 11:38,100.14,107,10714.98,ASX,
6/10/2021 11:38,100.14,70,7009.8,ASX,
6/10/2021 11:38,100.15,20,2003,CXA,
6/10/2021 11:38,100.15,20,2003,CXA,
6/10/2021 11:38,100.15,25,2503.75,CXA,
6/10/2021 11:38,100.15,19,1902.85,CXA,
6/10/2021 11:38,100.15,1,100.15,CXA,
6/10/2021 11:38,100.14,230,23032.2,ASX,CXXT
6/10/2021 11:38,100.14,62,6208.68,ASX,
6/10/2021 11:38,100.14,6,600.84,ASX,
6/10/2021 11:38,100.14,41,4105.74,CXA,NX XT
6/10/2021 11:38,100.14,5,500.7,ASX,
6/10/2021 11:38,100.15,33,3304.95,ASX,
6/10/2021 11:38,100.14,157,15721.98,ASX,CXXT
6/10/2021 11:38,100.15,8,801.2,CXA,
6/10/2021 11:38,100.15,10,1001.5,CXA,
6/10/2021 11:38,100.14,3,300.42,ASX,
6/10/2021 11:38,100.13,1,100.13,ASX,XT
6/10/2021 11:38,100.13,1,100.13,ASX,XT
6/10/2021 11:38,100.13,12,1201.56,ASX,
6/10/2021 11:38,100.13,13,1301.69,ASX,
6/10/2021 11:38,100.14,7,700.98,ASX,XT
6/10/2021 11:38,100.14,2,200.28,ASX,XT
6/10/2021 11:38,100.14,21,2102.94,ASX,
6/10/2021 11:38,100.14,14,1401.96,ASX,
6/10/2021 11:38,100.14,34,3404.76,ASX,
6/10/2021 11:38,100.14,13,1301.82,ASX,
6/10/2021 11:38,100.13,3,300.39,ASX,
6/10/2021 11:38,100.13,27,2703.51,ASX,XT
6/10/2021 11:38,100.13,2,200.26,ASX,XT
6/10/2021 11:38,100.13,22,2202.86,ASX,XT
6/10/2021 11:38,100.13,114,11414.82,CXA,
6/10/2021 11:38,100.14,17,1702.38,ASX,
6/10/2021 11:38,100.14,57,5707.98,ASX,
6/10/2021 11:38,100.14,27,2703.78,ASX,
6/10/2021 11:38,100.14,44,4406.16,ASX,
6/10/2021 11:38,100.14,30,3004.2,ASX,
6/10/2021 11:38,100.14,101,10114.14,ASX,
6/10/2021 11:38,100.13,34,3404.42,ASX,
6/10/2021 11:38,100.13,4,400.52,ASX,
6/10/2021 11:38,100.13,13,1301.69,ASX,
6/10/2021 11:38,100.13,25,2503.25,ASX,
6/10/2021 11:38,100.13,51,5106.63,ASX,
6/10/2021 11:38,100.13,6,600.78,ASX,
6/10/2021 11:38,100.13,10,1001.3,ASX,
6/10/2021 11:38,100.13,100,10013,ASX,
6/10/2021 11:38,100.13,23,2302.99,ASX,
6/10/2021 11:38,100.13,82,8210.66,ASX,
6/10/2021 11:38,100.13,19,1902.47,ASX,
6/10/2021 11:38,100.13,1,100.13,CXA,
6/10/2021 11:38,100.13,14,1401.82,CXA,
6/10/2021 11:38,100.13,13,1301.69,CXA,
6/10/2021 11:38,100.13,2,200.26,CXA,
6/10/2021 11:38,100.13,7,700.91,CXA,
6/10/2021 11:38,100.13,2,200.26,CXA,
6/10/2021 11:38,100.125,30,3003.75,CXA,CX
6/10/2021 11:38,100.125,39,3904.875,CXA,CX
6/10/2021 11:38,100.125,72,7209,CXA,NX XT
6/10/2021 11:38,100.13,8,801.04,CXA,
6/10/2021 11:38,100.12,9,901.08,ASX,
6/10/2021 11:38,100.12,3,300.36,ASX,
6/10/2021 11:38,100.12,1,100.12,CXA,
6/10/2021 11:38,100.12,1,100.12,CXA,
6/10/2021 11:38,100.12,2,200.24,CXA,
6/10/2021 11:38,100.13,92,9211.96,ASX,
6/10/2021 11:38,100.13,34,3404.42,ASX,
6/10/2021 11:38,100.13,45,4505.85,ASX,
6/10/2021 11:38,100.13,60,6007.8,ASX,
6/10/2021 11:38,100.125,69,6908.625,ASX,CXXT
6/10/2021 11:38,100.12,1,100.12,ASX,
6/10/2021 11:38,100.12,15,1501.8,ASX,
6/10/2021 11:38,100.12,15,1501.8,ASX,
6/10/2021 11:38,100.12,3,300.36,ASX,
6/10/2021 11:38,100.12,18,1802.16,ASX,
6/10/2021 11:38,100.12,150,15018,ASX,
6/10/2021 11:38,100.12,36,3604.32,ASX,
6/10/2021 11:38,100.12,44,4405.28,ASX,
6/10/2021 11:38,100.12,7,700.84,ASX,
6/10/2021 11:38,100.12,69,6908.28,ASX,
6/10/2021 11:38,100.12,200,20024,ASX,
6/10/2021 11:38,100.12,66,6607.92,ASX,
6/10/2021 11:38,100.12,54,5406.48,ASX,
6/10/2021 11:38,100.12,960,96115.2,ASX,
6/10/2021 11:38,100.13,28,2803.64,CXA,NX XT
6/10/2021 11:38,100.13,81,8110.53,CXA,NX XT
6/10/2021 11:38,100.13,120,12015.6,ASX,
6/10/2021 11:38,100.13,27,2703.51,ASX,
6/10/2021 11:38,100.13,8,801.04,ASX,
6/10/2021 11:38,100.13,45,4505.85,ASX,
6/10/2021 11:38,100.13,4,400.52,ASX,
6/10/2021 11:38,100.13,4,400.52,ASX,
6/10/2021 11:38,100.135,5,500.675,CXA,NX XT
6/10/2021 11:38,100.13,8,801.04,CXA,
6/10/2021 11:38,100.14,4,400.56,CXA,
6/10/2021 11:38,100.14,17,1702.38,ASX,
6/10/2021 11:38,100.14,63,6308.82,ASX,
6/10/2021 11:38,100.14,70,7009.8,ASX,
6/10/2021 11:38,100.14,57,5707.98,ASX,
6/10/2021 11:38,100.14,90,9012.6,ASX,
6/10/2021 11:38,100.15,10,1001.5,CXA,NX XT
6/10/2021 11:38,100.15,47,4707.05,CXA,NX XT
6/10/2021 11:38,100.15,53,5307.95,ASX,
6/10/2021 11:38,100.14,33,3304.62,ASX,
6/10/2021 11:38,100.14,90,9012.6,ASX,
6/10/2021 11:38,100.14,25,2503.5,CXA,
6/10/2021 11:38,100.14,31,3104.34,CXA,NX XT
6/10/2021 11:38,100.15,12,1201.8,ASX,
6/10/2021 11:38,100.15,30,3004.5,ASX,
6/10/2021 11:38,100.15,36,3605.4,ASX,
6/10/2021 11:38,100.15,18,1802.7,ASX,
6/10/2021 11:38,100.15,35,3505.25,ASX,
6/10/2021 11:38,100.15,38,3805.7,ASX,
6/10/2021 11:38,100.15,35,3505.25,ASX,
6/10/2021 11:38,100.15,53,5307.95,ASX,
6/10/2021 11:38,100.15,11,1101.65,CXA,
6/10/2021 11:38,100.15,10,1001.5,CXA,
6/10/2021 11:38,100.135,66,6608.91,CXA,NX XT
6/10/2021 11:38,100.14,12,1201.68,ASX,XT
6/10/2021 11:38,100.14,119,11916.66,ASX,
6/10/2021 11:38,100.15,9,901.35,ASX,XT
6/10/2021 11:38,100.14,1,100.14,CXA,
6/10/2021 11:38,100.14,40,4005.6,ASX,
6/10/2021 11:38,100.14,50,5007,ASX,
6/10/2021 11:38,100.14,90,9012.6,ASX,
6/10/2021 11:38,100.14,27,2703.78,ASX,
6/10/2021 11:38,100.14,43,4306.02,ASX,
6/10/2021 11:38,100.14,46,4606.44,ASX,
6/10/2021 11:38,100.14,21,2102.94,ASX,
6/10/2021 11:38,100.14,37,3705.18,ASX,
6/10/2021 11:38,100.14,87,8712.18,ASX,
6/10/2021 11:38,100.14,82,8211.48,ASX,
6/10/2021 11:38,100.14,120,12016.8,ASX,
6/10/2021 11:38,100.14,14,1401.96,ASX,
6/10/2021 11:38,100.14,14,1401.96,CXA,
6/10/2021 11:38,100.14,13,1301.82,CXA,
6/10/2021 11:38,100.14,105,10514.7,CXA,
6/10/2021 11:38,100.14,14,1401.96,CXA,
6/10/2021 11:38,100.13,69,6908.97,ASX,CXXT
6/10/2021 11:38,100.13,917,91819.21,ASX,CXXT
6/10/2021 11:38,100.13,80,8010.4,CXA,NX XT
6/10/2021 11:37,100.13,39,3905.07,CXA,NX XT
6/10/2021 11:37,100.13,2,200.26,ASX,
6/10/2021 11:37,100.13,1,100.13,ASX,
6/10/2021 11:37,100.13,1,100.13,ASX,
6/10/2021 11:37,100.13,2,200.26,CXA,NX XT
6/10/2021 11:37,100.13,1,100.13,CXA,NX XT
6/10/2021 11:37,100.13,32,3204.16,ASX,
6/10/2021 11:37,100.13,8,801.04,ASX,XT
6/10/2021 11:37,100.13,1,100.13,ASX,XT
6/10/2021 11:37,100.13,6,600.78,CXA,
6/10/2021 11:37,100.13,1,100.13,CXA,
6/10/2021 11:37,100.13,52,5206.76,ASX,
6/10/2021 11:37,100.13,118,11815.34,ASX,
6/10/2021 11:37,100.13,24,2403.12,ASX,
6/10/2021 11:37,100.13,6,600.78,ASX,
6/10/2021 11:37,100.13,1,100.13,ASX,
6/10/2021 11:37,100.13,1,100.13,ASX,
6/10/2021 11:37,100.13,17,1702.21,ASX,
6/10/2021 11:37,100.135,69,6909.315,CXA,CX
6/10/2021 11:37,100.135,327,32744.145,CXA,CX
6/10/2021 11:37,100.13,17,1702.21,ASX,
6/10/2021 11:37,100.13,4,400.52,ASX,
6/10/2021 11:37,100.13,1,100.13,ASX,
6/10/2021 11:37,100.13,12,1201.56,ASX,
6/10/2021 11:37,100.14,1,100.14,ASX,
6/10/2021 11:37,100.14,1,100.14,ASX,
6/10/2021 11:37,100.135,2,200.27,CXA,NX XT
6/10/2021 11:37,100.135,1,100.135,CXA,NX XT
6/10/2021 11:37,100.135,4,400.54,CXA,NX XT
6/10/2021 11:37,100.135,57,5707.695,CXA,NX XT
6/10/2021 11:37,100.14,1,100.14,ASX,
6/10/2021 11:37,100.14,1,100.14,ASX,
6/10/2021 11:37,100.14,46,4606.44,ASX,
6/10/2021 11:37,100.14,46,4606.44,ASX,
6/10/2021 11:37,100.14,1,100.14,ASX,
6/10/2021 11:37,100.14,114,11415.96,ASX,
6/10/2021 11:37,100.14,13,1301.82,ASX,
6/10/2021 11:37,100.14,11,1101.54,ASX,
6/10/2021 11:37,100.15,19,1902.85,ASX,
6/10/2021 11:37,100.15,45,4506.75,ASX,
6/10/2021 11:37,100.15,515,51577.25,ASX,
6/10/2021 11:37,100.15,52,5207.8,ASX,
6/10/2021 11:37,100.15,119,11917.85,ASX,
6/10/2021 11:37,100.145,62,6208.99,CXA,NX XT
6/10/2021 11:37,100.15,189,18928.35,CXA,
6/10/2021 11:37,100.15,2,200.3,CXA,
6/10/2021 11:37,100.15,59,5908.85,CXA,
6/10/2021 11:37,100.15,1,100.15,CXA,
6/10/2021 11:37,100.15,1,100.15,CXA,
6/10/2021 11:37,100.155,10,1001.55,CXA,NX XT
6/10/2021 11:37,100.15,19,1902.85,ASX,
6/10/2021 11:37,100.15,21,2103.15,ASX,
6/10/2021 11:37,100.15,23,2303.45,ASX,
6/10/2021 11:37,100.15,23,2303.45,ASX,
6/10/2021 11:37,100.15,3,300.45,ASX,
6/10/2021 11:37,100.15,2,200.3,ASX,
6/10/2021 11:37,100.15,20,2003,ASX,
6/10/2021 11:37,100.16,2,200.32,ASX,XT
6/10/2021 11:37,100.16,2,200.32,ASX,XT
6/10/2021 11:37,100.16,2,200.32,CXA,
6/10/2021 11:37,100.16,2,200.32,ASX,
6/10/2021 11:37,100.16,8,801.28,ASX,
6/10/2021 11:37,100.16,44,4407.04,ASX,
6/10/2021 11:37,100.16,377,37760.32,ASX,
6/10/2021 11:37,100.16,21,2103.36,ASX,
6/10/2021 11:37,100.16,187,18729.92,ASX,
6/10/2021 11:37,100.17,27,2704.59,ASX,
6/10/2021 11:37,100.17,32,3205.44,ASX,
6/10/2021 11:37,100.17,118,11820.06,ASX,
6/10/2021 11:37,100.17,18,1803.06,ASX,
6/10/2021 11:37,100.17,28,2804.76,ASX,
6/10/2021 11:37,100.17,67,6711.39,ASX,
6/10/2021 11:37,100.17,27,2704.59,ASX,
6/10/2021 11:37,100.17,3,300.51,CXA,
6/10/2021 11:37,100.17,1,100.17,CXA,
6/10/2021 11:37,100.17,6,601.02,CXA,
6/10/2021 11:37,100.17,1,100.17,CXA,
6/10/2021 11:37,100.17,3,300.51,CXA,
6/10/2021 11:37,100.18,60,6010.8,ASX,CXXT
6/10/2021 11:37,100.18,8,801.44,ASX,CXXT
6/10/2021 11:37,100.19,6,601.14,ASX,
6/10/2021 11:37,100.19,18,1803.42,ASX,
6/10/2021 11:37,100.19,457,45786.83,ASX,
6/10/2021 11:37,100.19,45,4508.55,ASX,
6/10/2021 11:37,100.18,7,701.26,ASX,XT
6/10/2021 11:37,100.18,25,2504.5,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,14,1402.52,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,1,100.18,CXA,
6/10/2021 11:37,100.18,10,1001.8,CXA,
6/10/2021 11:37,100.18,4,400.72,ASX,
6/10/2021 11:37,100.18,7,701.26,ASX,
6/10/2021 11:37,100.18,65,6511.7,ASX,
6/10/2021 11:37,100.19,12,1202.28,ASX,CXXT
6/10/2021 11:37,100.18,65,6511.7,ASX,
6/10/2021 11:37,100.18,2,200.36,ASX,
6/10/2021 11:37,100.18,60,6010.8,ASX,
6/10/2021 11:37,100.18,18,1803.24,ASX,
6/10/2021 11:37,100.18,42,4207.56,ASX,
6/10/2021 11:37,100.18,74,7413.32,ASX,
6/10/2021 11:37,100.18,57,5710.26,ASX,
6/10/2021 11:37,100.18,8,801.44,ASX,
6/10/2021 11:37,100.18,14,1402.52,ASX,
